Video Show,Show year,Location,Key Execs,Key Board Members,Key Advisory Board Members,Key Investors,Key Partnerships,Key Customers,Company Details,Company Profile,Url,Logo,Embed Code,Thumbnail
Cachet Financial Solutions,2014,New York,"Jeffrey Mack (President & CEO), Darin McAreavey (EVP & CFO), Larry Blaney (EVP Sales), Christopher Ebbert (EVP & CIO)","Jeffrey Mack (Chairman), Jim Davis (Director), Mike Hanson (Director), Terry Peterson (Director)",,,,"U.S. Bank, H&R Block, Navy Federal Credit Union, PSCU, Spot Mobile, City National Bank, The Bancorp, Simple","<strong>Website: </strong><a href=""http://cachetfinancial.com"" target=""_blank"">cachetfinancial.com</a><br>
                  <strong>Blog: </strong><a href=""http://cachetfinancial.com/blog"" target=""_blank"">cachetfinancial.com/blog</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/CachetFinancial"" target=""_blank"">@CachetFinancial</a><br>
                      <br>
                               <strong> HQ:</strong> Minneapolis, MN<br>
                               <strong>Founded: </strong>2010 <br>
                               <strong>Product Demoed: </strong>Select Mobile™ Money <br>
                               <strong>Product Launch: </strong>October 2013<br>
                      <strong>Metrics: </strong>More than $35M raised since  inception, 58 employees, went Public in  July 2014<br>
                      <strong>Presenters: </strong>Youri Bebic (SVP Mobile Innovations),
                      Kimberly Timmons (Relationship Manager)","                    <strong>How they describe themselves: </strong>Cachet Financial Solutions  (OTCQB: CAFN) is a leading provider of cloud-based SaaS mobile banking  technology to banks, credit unions, and financial services organizations. Our  innovative solutions create value for our clients by helping them to increase  customer engagement, grow revenues, and gain competitive advantage. Our  cloud-based technology platform simplifies development, deployment, and  servicing of clients’ consumer and commercial solutions — minimizing cost and  accelerating speed to market and ROI. With our complete suite of business and  consumer solutions, we help financial institutions to better serve all of their  customers.                    <p><strong>How they describe their product/innovation:</strong> Cachet’s Select Mobile™  Money enables financial institutions to offer their prepaid cardholders a full  suite of financial services in one easy-to-use mobile application. Expedited  bill pay, remittance, card to card transfer, mobile deposit and other key  financial services are available to the prepaid cardholder anywhere and  anytime, eliminating the inconvenience and cost of accessing multiple providers  for everyday financial services. A key differentiator, Select MobileMoney’s  powerful backend analytic tools enable prepaid card providers to monitor mobile  app usage, segment cardholders based on behavior and keep them engaged by  sending push notifications with relevant marketing offers linked to their  behavior.</p>",http://www.finovate.com/fall14vid/cachetfinancial.html,http://www.finovate.com/fall14vid/logos/Cachet.jpg,
Top Image Systems,2014,New York,"Michael Schrader (COO), Isaac Rome (VP Global Banking & Mobile)","Asi Karfiol (External Director), Ido Scechter (CEO), Izhak Nakar (Founder & Chairman of the Board), Osnat Sgev-Harel (Director)",,,"TIS cooperates with over 70 partners, including Xerox, Accenture, Bosch BCC, Williams Lea, Postel Italia and DeutchePost, Amazon, SAP and more. In the mobile arena, TIS has established partnerships with TransCentra, Jack Henry & Associates, and Fiserv.","The TIS install base is comprised of several Fortune 100 companies and numerous enterprises, governments, and institutions across varied document-intensive business segments; eFLOW is deployed in more than 60 banks and shared service centers in the financial markets, including Citibank, Standard Chartered Bank and more.","<strong>Website: </strong><a href=""http://topimagesystems.com"" target=""_blank"">topimagesystems.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/TopImageSystems"" target=""_blank"">@TopImageSystems</a><br>
                      <br>
                               <strong> HQ: </strong> Tel Aviv, Israel<br>
                               <strong>Founded: </strong>March 1991<br>
                               <strong>Product Demoed: </strong>GlassCapture™ &amp; MobiFLOW™ <br>
                               <strong>Product Launch: </strong>June 2013<br>
                      <strong>Metrics: </strong>In 2013<strong> </strong>we  had annual revenue of $29M and 200 employees, and<strong> </strong>in  February 2014 we raised $15M in a secondary offering following our IPO in the  mid-90s.<strong><br>
Presenters: </strong>Jim Charanis (Director, Mobile &amp; Banking Solutions),
Avi Mileguir (EVP &amp; General Manager, Americas)","                    <strong>How they describe themselves: </strong>Top Image Systems (TIS) is a  public company quoted on the NASDAQ (TISA) stock exchange with offices in most  regions of the world. The company is known for intelligent document and mobile  capture solutions that automate document and data processes, which extend  across industry sectors. In recent years, TIS has invested in R&amp;D to develop  a mobile imaging platform and various mobile capture applications, which has  resulted in several products including check deposit and bill payment  applications. Interest has been significant, especially in financial services.                    <p><strong>How they describe their product/innovation:</strong> We’re demonstrating an integrated part  of omni-channel approach to capturing the necessary information in the  enrollment and account opening process. Showcasing the flexible and extensible  Mobile SDK and Webservices APIs in MobiFLOW™ on the server, the demo shows a  sample bank application that a retail or commercial banking officer might use  on a tablet while wearing Google Glass to capture information off of documents  typically used in the account opening process. While showing only a few  examples, we are also discussing how Google Glass leverages the same technology  in TIS’ in-market mobile phone and tablet solutions, allowing a user to easily  switch between these devices for the best user experience.</p>",http://www.finovate.com/fall14vid/topimagesystems.html,http://www.finovate.com/fall14vid/logos/TIS.jpg,http://embed.wistia.com/deliveries/236674f88db2bdeecb34743f84ec5178ba21de51.jpg
FlexScore,2014,New York,"Jason Gordo (CEO), Jeff Burrow (COO & President), Melroy Saldanha (CTO)",,,,"United Capital, Yodlee",,"<strong>Website: </strong><a href=""http://flexscore.com"" target=""_blank"">flexscore.com</a><br>
                  <strong>Blog: </strong><a href=""http://flexscore.com/blog"" target=""_blank"">flexscore.com/blog</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/flexscore"" target=""_blank"">@flexscore</a><br>
                      <br>
                               <strong> HQ: </strong> San  Francisco, CA <br>
                               <strong>Founded: </strong>April 2012<br>
                               <strong>Product Demoed: </strong>FlexScore  Mobile<br>
                               <strong>Product Launch: </strong>September  2014<br>
                               <strong>Metrics: </strong>$2.5M raised to date, 7 employees<br>
                               <strong>Presenters: </strong>Jason Gordo (CEO), Jeff Burrow (COO &amp; President)","                    <strong>How they describe themselves: </strong>Created by two financial advisors,  FlexScore is a web-based platform that ""gamifies"" financial planning  by giving you a score based on your overall economic health. After aggregating  your financial data, FlexScore assigns you a score and provides a list of  recommended Action Steps to improve your financial wellbeing. Each time you  complete an Action Step, you earn points as your FlexScore gets ever closer to  a perfect 1000, which represents financial independence. FlexScore makes  financial planning easy, objective, and even fun. Financial institutions love  our digital platform for its ability to engage customers in a unique and profitable  way.                    <p><strong>How they describe their product/innovation:</strong> FlexScore is now available in a mobile  version, allowing users to take FlexScore with them wherever they go. FlexScore  maintains its core features – the scoring engine, the Action Steps, the Peer  Ranking feature - while empowering the user further through our new  pocket-sized, accessible format. Just as with our desktop version, the user  interface is spacious, simple, and easy to understand, all while retaining the  full power of automated financial advice.</p>",http://www.finovate.com/fall14vid/flexscore.html,http://www.finovate.com/fall14vid/logos/FlexScore.jpg,http://embed.wistia.com/deliveries/b804803d0781b8c3669f4573fb23dceb4124b8cc.jpg
Luxoft,2014,New York,"Dmitry Loschinin (President & CEO), Michael Friedland (EVP), Roman Yakushkin (CFO), Przemyslaw Berendt (VP Global Marketing), Vasiliy Suvorov (VP Technology Strategy), Roman Trakhtenberg (CEO North America), Alina Plaia (VP Global Communications)",,"Anatoly Karachinskiy (Chairman of the Board, Luxoft & Chairman of the Advisory Board, IBS Group)",,"Atlassian, EMC Documentum, Impulse, Informatica, Microsoft, Oracle, Pega, Progress Software, QlikView, Spirent, Sun, Teradata, Thomson Reuters, TIBCO","Deutsche Bank, UBS, SberBank, Bank of America, Merrill Lynch, Credit Suisse, Citi, Ford, Harman, Hotwire","<strong>Website: </strong><a href=""http://luxoft.com"" target=""_blank"">luxoft.com</a><br>
                  <strong>Blog: </strong><a href=""http://luxoft.com/blog"" target=""_blank"">luxoft.com/blog</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/Luxoft"" target=""_blank"">@Luxoft</a><br>
                      <br>
                               <strong> HQ: </strong>Zug, Switzerland <br>
                               <strong>Founded: </strong>2000<br>
                               <strong>Product Demoed: </strong>Horizon<br>
                               <strong>Product Launch: </strong>2013<br>
                      <strong>Metrics: </strong>7,800+ employees, 21 offices, 16 delivery centers, 13  countries in North America, Western and Eastern Europe, and Asia Pacific, 130+  clients, with top clients among the Global Fortune 500, $398.3M FY14<br>
                      <strong>Presenters: </strong>Przemek Berendt (VP Global Marketing),
                      Fabrice Aresu (Head of Business Support Group)","                    <strong>How they describe themselves: </strong>Luxoft  Holding (NYSE:LXFT US) is a leading provider of software development services  and innovative IT solutions to a global client base consisting primarily of  large multinational corporations. Luxoft’s software development services  consist of core and mission critical custom software development and support,  product engineering and testing, and technology consulting. Luxoft’s solutions  are based on its proprietary products and platforms that directly impact its  clients’ business outcomes and efficiently deliver continuous innovation.  Luxoft serves financial, automotive, telecommunications, technology, travel and  aviation, and energy industries, and its areas of expertise include agile,  mobile, big data, UX/UI/HMI and more.                    <p><strong>How they describe their product/innovation</strong>: In our big  data world it is the critical data that gives the competitive advantage.  Luxoft’s Horizon creates a “Visualization Layer” on top of your data marts to  provide visual simplicity and supports more informed, timely, and strategic  decision making. The framework provides a system that allows you to mine your  data with macro and micro perspectives that range from overviews to exact client  performance and risk measurements by business line. Horizon is a next generation  Visualization Framework, providing an innovative and graphically rich User  Interface: app-based approach, high performance, secure, 100% mobile  (accessible from any device: iPad, iPhone, Android etc.), and highly  customizable.</p>",http://www.finovate.com/fall14vid/luxoft.html,http://www.finovate.com/fall14vid/logos/Luxoft.jpg,http://embed.wistia.com/deliveries/e2eee4403e67b965787034c580ee2e23344b17a5.jpg,http://embed.wistia.com/deliveries/552355c9f9ec922b087100176a09ef3e6b5fb4e3.jpg
Hoyos Labs,2014,New York,"Hector Hoyos (CEO), Scott Streit (Chief of Digital Infrastructure Security), Jason Braverman (Chief Innovations Officer), Dr. Francis Mather (Chief Liveness Detection Officer)",,,,,,"<strong>Website: </strong><a href=""http://hoyoslabs.com"" target=""_blank"">hoyoslabs.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/hoyoslabs"" target=""_blank"">@hoyoslabs</a><br>
                      <br>
                               <strong> HQ: </strong> New York, NY<br>
                               <strong>Founded: </strong>December 2013<br>
                               <strong>Product Demoed: </strong>Mobile App  of the HoyosID Identity Assertion Platform<br>
                               <strong>Product Launch: </strong>October 2014<br>
                      <strong>Metrics: </strong>102 employees<br>
                      <strong>Presenter: </strong>Hector Hoyos (Founder, Chairman &amp; CEO)","                    <strong>How they describe themselves: </strong>Hoyos Labs is a  digital infrastructure security company with security, computer vision, and  biometrics and big data experts. The goal of Hoyos Labs is developing and  deploying enterprise and consumer identity assertion technology platforms that  will conveniently and securely address the identity assertion challenges of  today. Hoyos Labs currently has offices in New York, Boston, Bucharest,  Beijing, Oxford, and Puerto Rico.                    <p><strong>How they describe their product/innovation:</strong> Our mobile app is finally  putting an end to the frustration that comes with usernames, passwords, and  PINS. This app leverages a user’s smartphone to acquire his or her biometrics,  which conveniently and securely replaces log-in information for all their  favorite websites.</p>                    <p>The app acquires  various biometrics, including facial, periocular, fingerprint, and iris. Additionally,  the app utilizes a unique, state-of-the-art “liveness” detection system that is  capable of distinguishing a real person from an image or video in order to  authenticate your identity and log you into sites, from social media to your  online banking account and beyond.</p>",http://www.finovate.com/fall14vid/hoyoslabs.html,http://www.finovate.com/fall14vid/logos/Hoyos.jpg,
e-SignLive by Silanis,2014,New York,"Tommy Petrogiannis (Co-Founder), Michael Laurie (Co-Founder)","Jonathan Wener (Non-Executive Director, Silanis, Chairman & Principal Shareholder, Canderel), Justin LaFayette (Non-Executive Director & Chairman, Silanis, Managing Partner, Georgian Partners)",,"Mosaic Venture Partners, Georgian Partners, Northleaf Capital Partners, Caisse de Depot et Placement du Quebec","ARGO Data, Calyx, CUNA Strategic Services, IBM, HP Exstream, IOCS, IndiSoft, MeridianLink, Salesforce, Oracle","Santander Consumer Bank, U.S. Bank, RBC Royal Bank of Canada, Signature Bank, BMW Financial Services, Pershing, Sharonview Federal Credit Union, 2 top 5 US banks","<strong>Website: </strong><a href=""http://www.silanis.com"" target=""_blank"">www.silanis.com</a><br>
                  <strong>Blog: </strong><a href=""http://www.silanis.com/blog"" target=""_blank"">www.silanis.com/blog</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/SilanisTech"" target=""_blank"">@SilanisTech</a><br>
                      <br>
                               <strong> HQ: </strong> Montreal, Quebec, Canada<br>
                               <strong>Founded: </strong>March 1992 <br>
                               <strong>Product Demoed: </strong>e-SignLive™ Use Your Own Device <br>
                               <strong>Product  Launch: </strong>September 2014<br>
                               <strong>Metrics: </strong>e-SignLive™  by Silanis processes over 600M transactions annually and is used by 8 of the  top 20 North American banks. With over 50% of our customers in banking and  lending, e-SignLive™ has the largest share of the e-signature market in these  industries. Outstanding customer  service is part of our DNA. Silanis was named 2014 and 2013 Leader in Customer  Satisfaction by enterprise software review site G2 Crowd. In 2013,  Silanis was awarded the IBM Beacon Award for Best Industry Solution for Banking<strong>.</strong><br>
                               <strong>Presenters: </strong>Tommy Petrogiannis (CEO &amp; Co-Founder),
              TJ Witte (Sr. Technical Consultant)","                    <strong>How they describe themselves: </strong>Businesses  of all sizes choose e-SignLive™ by Silanis when e-signatures matter. Thousands  of organizations, including the leading banks, credit providers, insurers, and  government agencies trust e-SignLive™ as their electronic signature platform.                    <p><strong>How they describe their product/innovation:</strong> The e-SignLive™ Use Your Own Device (UYOD)  capability solves a fundamental problem in financial services and banking: how  to capture a customer’s handwritten signature electronically, without asking  the customer to come into the branch. This innovation enables the customer’s  smartphone or tablet to be used as a signature capture device. It does not require an app or any in-branch hardware. Banks can now make remote customer onboarding  convenient and secure with <em>any smartphone</em>.</p>",http://www.finovate.com/fall14vid/silanis.html,http://www.finovate.com/fall14vid/logos/eSignLive.jpg,
Sr. Pago,2014,New York,"Pablo Gonzalez Vargas (CEO), Antonio Flores Aldama (CTO & COO)",,"Barrett Lyon (Technical Advisor), Alfonso Torres Roqueñi (Strategic Planning Director, Banamex)","Various angel investors, Jay Adelson, Barrett Lyon","MasterCard, TeCreemos, OXXO, Walmart","For its legacy product, Sr. Pago is currently one of the top two mPOS (mobile point of sale) providers in Mexico with more than 3,000 customers and $700,000 in monthly transactions. Sr. Pago has also licensed their technology and platform to CreditBanco, the largest bank in Colombia, and Banca Afirme, based in Mexico City. Sr. Pago recently launched the Sr. Pago Card product in May of 2014 and is building customers.","<strong>Website: </strong><a href=""http://senorpago.com"" target=""_blank"">senorpago.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/SrPagoOficial"" target=""_blank"">@SrPagoOficial</a><br>
                      <br>
                               <strong> HQ: </strong>Mexico  City, Mexico <br>
                               <strong>Founded: </strong>2010<br>
                               <strong>Product Demoed: </strong>Sr. Pago Card + Reader<br>
                               <strong>Product Launch: </strong>May 2014<br>
                               <strong>Metrics: </strong>The company currently has 25 employees  and has raised approximately $1M in seed funding from private investors.<br>
                               <strong>Presenter: </strong>Pablo Gonzalez Vargas (CEO &amp; Co-Founder)","                    <strong>How they describe themselves: </strong>It is a payment system that provides a  secure, chip-based debit card, a card reader that connects to any smartphone or  tablet, and an app for managing transactions. Sr. Pago enables individuals and  small businesses to have access to banking related services without having to  formally enter the regulated banking system in Mexico. While it is available to  consumers and small businesses in Mexico with traditional bank accounts, it  sees the greatest opportunity for impacting the ""unbanked"" population  in Mexico. The unbanked segment comprises approximately 70% of the population.                    <p><strong>How they describe their product/innovation:</strong> With Sr. Pago, small businesses and  individuals can both accept card payment for services they render and then have  that money loaded onto a card that can be used anywhere MasterCard is accepted.  It seeks to provide a secure ecosystem for a population that has been subjected  to the high fees associated with check cashing, the inconveniences of using  convenience stores to perform basic banking functions, and the security risks  of carrying cash for everyday transactions.</p>",http://www.finovate.com/fall14vid/senorpago.html,http://www.finovate.com/fall14vid/logos/Sr.jpg,
True Potential,2014,New York,"David Harrison (Managing Partner), Daniel Harrison (Senior Partner), Neil Johnson (Senior Partner), Earl Glasgow (Senior Partner), Mark Henderson (Senior Partner)","David Harrison (Managing Partner), Daniel Harrison (Senior Partner), Neil Johnson (Senior Partner), Earl Glasgow (Senior Partner), Mark Henderson (Senior Partner), Laurie Edmans (Non-Executive), George Peebles (Non-Executive), Mike Edwards (Non-Executive)",,,True Potential is a proud sponsor of the Open University Business School's 'True Potential Centre for the Public Understanding of Finance.',,"<strong>Website: </strong><a href=""http://tpllp.com"" target=""_blank"">tpllp.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/TruePotential_"" target=""_blank"">@TruePotential_</a><br>
                      <br>
                               <strong> HQ: </strong>Newcastle upon Tyne, UK<br>
                               <strong>Founded: </strong>March 2007<br>
                               <strong>Product Demoed: </strong>impulseSave®<br>
                               <strong>Product Launch: </strong>March 2014<br>
                               <strong>Metrics: </strong>For complete information about  the True Potential Group of Companies, please read our latest 'True Colours'  2013 Annual Report at <a href=""http://tpllp.com/wp-content/uploads/2014/05/True-Colours-Annual-Report.pdf"" target=""_blank"">tpllp.com/wp-content/uploads/2014/05/True-Colours-Annual-Report.pdf</a>.<strong><br>
Presenters: </strong>Daniel Harrison (Sr. Partner),
Paul Outterside (Head of Mobile Applications)","                    <strong>How they describe themselves: </strong>Formed in 2007, we are one of the  fastest growing, most innovative organisations in the UK today and one of just  74 UK companies to rank within the Deloitte Fast 500 Technology for 2013. Through  our group of companies – True Potential Investments (wealth platform), True  Potential Wealth Management, True Potential Associate Partners (financial  advisory services), and True Potential Adviser Services (technology and  business support services) – we work with over 22% of UK Financial Advisers and  their clients. We've also recently launched a D2C service, True Potential  Investor, which gives members of the general public access to the same  award-winning technology and products that had only been available through  advisers.                    <p><strong>How they describe their product/innovation:</strong> impulseSave® is our most significant  innovation to date. This first-of-its-kind technology, unique to True Potential,  allows clients to make micro payments into their investments whenever and  wherever they choose. With the touch of a button, clients can top up any  investment vehicle that isn’t housed within a bank. They can add as little as  £1 or as much as needed to keep their investments on track or to reach their  financial goals faster. Until now, if people had £20 or less to spare, they  would be unlikely to invest it due to the effort it would take to do so. But  now, it’s fast and easy and we are demonstrating how, using our technology, it  all adds up for a better future.</p>",http://www.finovate.com/fall14vid/truepotential.html,http://www.finovate.com/fall14vid/logos/TruePotential.jpg,
WorkFusion,2014,New York,"Max Yankelevich (CEO), Andrew Volkov (CTO), Andy Bethurum (VP Bus. Dev.), Adam Devine (VP Product Marketing), Joh Suh (VP Engineering)","Katherine Barr (Partner, Mohr Davidow), Shawn Abbott (Partner, iNovia), Kirill Sheynkman (Partner, RTP Ventures)","Tom Glocer (Former CEO, Thomson Reuters), Chester Murray (Former SVP, Moody's)","Katherine Barr (Partner, Mohr Davidow), Shawn Abbott (Partner, iNovia), Kirill Sheynkman (Partner, RTP Ventures), Alan Patricof (Greycroft Ventures), Tom Glocer (Former CEO, Thomson Reuters)","Amazon Mechanical Turk, Elance, oDesk, Twillio, uSamp",Seven of the top 10 financial data providers,"<strong>Website: </strong><a href=""http://workfusion.com"" target=""_blank"">workfusion.com</a><br>
                  <strong>Blog: </strong><a href=""http://crowdcomputingblog.com"" target=""_blank"">crowdcomputingblog.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/crowdcomputing1"" target=""_blank"">@crowdcomputing1</a><br>
                      <br>
                               <strong> HQ: </strong>New York, NY<br>
                               <strong>Founded: </strong>June 2010<br>
                               <strong>Product Demoed: </strong>WorkFusion's Active-Learning Automation<br>
                               <strong>Product Launch: </strong>September  2014<br>
                      <strong>Metrics: </strong>Seven of the top 10 financial data providers use  WorkFusion to build and refresh data products, leading FIs use WorkFusion for high-volume  data work, $23M raised in total (Mohr Davidow: $15M series B in February 2014,  iNovia: $5M series A, Greycroft and RTP Ventures: $2.3M seed), 68 employees,  NYC HQ, GigaOm's #1 rated crowd management platform, on American Banker's Top  10 FinTech Companies to Watch, SIIA CODiE nominee in 2 categories<strong><br>
                      Presenters: </strong>Max Yankelevich (CEO),
                      Adam Devine (VP Product Marketing)","                      <strong>How they describe themselves: </strong>WorkFusion pairs machine learning with  crowdsourcing to automate data work. Our platform captures a business process, sources  online workers to perform tasks, and uses worker output to train active  learning automation. WorkFusion is used by leading financial data vendors and  financial services firms for a wide range of applications, including compliance,  corporate actions, customer onboarding, deals, entities, equities, funds,  fundamentals, indices, loans, and private equity.</p>                    <p>                      <strong>How they describe their product/innovation:</strong> Finding  opportunities to automate is hard, building algorithms is harder, and maintaining  effective automation is hardest. WorkFusion solves these problems by actively  tracking human work for patterns and training algorithms to follow them. When  data sources or formats change, the platform reengages human workers to retrain  algorithms, delivering adaptable, unbreakable automation.</p>",http://www.finovate.com/fall14vid/workfusion.html,http://www.finovate.com/fall14vid/logos/WorkFusion.jpg,
Rippleshot,2014,New York,"Canh Tran (CEO & Co–Founder), Lucas Ward (CTO & Co–Founder), Randal Cox (CSO & Co–Founder), Yueyu Fu (CPO & Co–Founder)",,"Jack Lavin (Chairman, Javlin Capital)","Dick Kiphart (KGC Capital), Chris Capps (KGC Capital), Kim Shane (Camden Partners), Mohamed Eissa (Gulf Investment Corporation), Jack Lavin (Javlin Capital)",,,"<strong>Website: </strong><a href=""http://rippleshot.com"" target=""_blank"">rippleshot.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/Rippleshot"" target=""_blank"">@Rippleshot</a><br>
                      <br>
                               <strong> HQ: </strong>Chicago, IL<br>
                               <strong>Founded: </strong>June 2013<br>
                               <strong>Product Demoed: </strong>Rippleshot<br>
                               <strong>Product Launch: </strong>April 2014<br>
                               <strong>Metrics: </strong>$800,000 raised, 10 employees, $500,000  revenues<br>
                               <strong>Presenters: </strong>Randal Cox (Co-Founder &amp; Chief Scientist),
                               Lucas Ward (CTO &amp; Co-Founder)","                    <strong>How they describe themselves: </strong>Rippleshot’s cloud-based technology detects  bank card data breaches, usually before card issuers or merchants have any  idea.                     <p>We use a big data approach in order to  stop credit card breaches by focusing on merchant behavior instead of consumer  behavior. We analyze millions of credit card transactions per day, spotting  common shopping history in fraudulent credit cards. This approach lets us  specifically identify where card data was stolen to particular stores,  particular days, even down to individual point-of-sales terminals.</p>                    <p>Rippleshot can stop more than  half of the fraudulent spend from compromised cards, saving money for issuers  and brand reputation for merchants.</p>                    <p><strong>How they describe their product/innovation:</strong> Rippleshot’s sophisticated web user  interface allows card issuers to spot breaches early, view trends in  compromised card spends, efficiently reissue compromised cards, and deploy  real-time decline rules to stem the losses in the meantime. The merchant portal  gives ADT-like alerts so merchants can stop their breach sooner and have time  to prepare their response to the public.</p>",http://www.finovate.com/fall14vid/rippleshot.html,http://www.finovate.com/fall14vid/logos/Rippleshot.jpg,http://embed.wistia.com/deliveries/99b0768af8362afea403bd9b60a6105aa39724f5.jpg
Finovera,2014,New York,"Purna Pareek (CEO), Vijay Mohan (VP Dev.), Niranjan Rao (Chief Architect)","Naveen Agarwal (CEO, PriceLock), Purna Pareek (CEO, Finovera)",,"Founders, Silicon Valley Angel Investors",,,"<strong>Website: </strong><a href=""http://finovera.com"" target=""_blank"">finovera.com</a><br>
                  <strong>Blog: </strong><a href=""http://finovera.com/blog"" target=""_blank"">finovera.com/blog</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/finovera"" target=""_blank"">@finovera</a><br>
                      <br>
                               <strong> HQ: </strong> Milpitas, CA<br>
                               <strong>Founded: </strong>April 2012 <br>
                               <strong>Product Demoed: </strong>Finovera <br>
                               <strong>Product Launch: </strong>September  2014<strong></strong><br>
                               <strong>Presenters: </strong>Purna Pareek (CEO),
                               Amanda Zepeda (Marketing Manager)","                    <strong>How they describe themselves: </strong>Finovera is redefining how people  receive and pay bills and manage their finances online and on mobile. Online  Bill Pay growth is flat and the eBill view is disappointing in its current  state. However, research has shown that eBill users are nearly 40% less likely  to switch their bank and are worth 25% more than just the bill pay customers.  Finovera helps banks and credit unions to build a loyal customer base by  bringing simplicity, efficiency, and convenience to household bill and account management.   Now consumers can say goodbye to late  fees, forgotten passwords, and a disorganized bill pile.                    <p><strong>How they describe their product/innovation:</strong> Imagine Bill Management  the way you have always dreamed it could be: simple, attractive, convenient,  and mobile. Imagine all your bills automatically delivered to you every month  in a neatly organized Inbox on your bank site so you can pay them with the click  of a button effortlessly from your checking account or on the biller site with  a credit card. Now if you are a banker, imagine being able to transform your  bank site into a customer’s Financial Hub that lowers attrition, increases  revenue, and reduces cost.</p>",http://www.finovate.com/fall14vid/finovera.html,http://www.finovate.com/fall14vid/logos/Finovera.jpg,
Knox Payments,2014,New York,"Thomas Eide (Co-Founder & CEO), Tommy Nicholas (Co-Founder & Head of Product), Chris Malo (Head of Operations), Laura Spiekerman (Head of Bus. Dev. & Partnerships), Charles Merritt (Head of Marketing)","Tom Tillar (VP Alumni Relations, Virginia Tech), Greg Feldman (Former President, CEO & Board Member, StellarOne Bank, First National Bank & Salem Bank & Trust Corporation), Jeff DiStanlo (SVP Finance, NRI Management)","Charles Merritt (Forbes Top 30 Under 30 - Marketing & Founder, 80Amps Accelerator/Incubator), Matt Rho (Shockoe Denim & New Richmond Ventures)",,,,"<strong>Website: </strong><a href=""http://knoxpayments.com"" target=""_blank"">knoxpayments.com</a><br>
                  <strong>Blog: </strong><a href=""http://blog.knoxpayments.com"" target=""_blank"">blog.knoxpayments.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/KnoxPayments"" target=""_blank"">@KnoxPayments</a><br>
                      <br>
                               <strong> HQ: </strong>Richmond, VA <br>
                               <strong>Founded: </strong>February 2014<br>
                               <strong>Product Demoed: </strong>Knox  Payments<br>
                               <strong>Product Launch: </strong>February  2014<br>
                               <strong>Metrics: </strong>Raised $1,555,000 to date, 25 employees (13 in US, 12 in India), 70  customers (and adding more each day)<br>
                               <strong>Presenter: </strong>Thomas Nicholas (President &amp; Co-Founder)","                    <strong>How they describe themselves: </strong>Knox  Payments aims to reduce interchange fees and cart abandonment with a very  cost-effective and fast checkout system. Knox leverages the ACH network to  facilitate transactions online, making everything from syncing bank accounts to  e-commerce payments online faster, easier, and cheaper.                    <p><strong>How they describe their product/innovation:</strong> Knox  Payments facilitates payments for merchants online, allowing them to transact  with their customers/users, who never have to create accounts or enter their  bank routing and account numbers, let alone input their address and other  information when transacting online. End users simply login to their online  banking to make a payment, and we instantly verify their account, all for just  $0.18/transaction (paid by the merchant). Knox means less cart abandonment,  more security, and increased conversion, all while saving on payment processing  fees.</p>",http://www.finovate.com/fall14vid/knox.html,http://www.finovate.com/fall14vid/logos/Knox.jpg,
